player,outcome,x,y,role
T. Alderweireld,Miss,91,61,Defender
J. Vertonghen,Miss,91,37,Defender
R. Lukaku,GOAL,83,50,Forward
G. Whelan,Miss,77,43,Midfielder
A. Witsel,Miss,73,32,Midfielder
R. Brady,Miss,86,27,Midfielder
A. Witsel,GOAL,91,48,Midfielder
R. Brady,Miss,71,32,Midfielder
D. Mertens,Miss,76,50,Forward
K. De Bruyne,Miss,76,48,Midfielder
R. Lukaku,GOAL,88,38,Forward
D. Mertens,Miss,79,56,Forward
J. McClean,Miss,87,43,Midfielder
D. Mertens,Miss,83,47,Forward
R. Brady,Miss,81,63,Midfielder
K. De Bruyne,Miss,73,59,Midfielder
S. Ward,Miss,89,37,Defender
J. Hendrick,Miss,72,32,Midfielder
A. McGeady,Miss,88,50,Midfielder
J. Hendrick,Miss,79,60,Midfielder
D. Murphy,Miss,88,51,Forward
S. Duffy,Miss,97,41,Defender
C. Immobile,Miss,72,36,Forward
S. Zaza,Miss,88,45,Forward
R. Brady,Miss,70,56,Midfielder
S. Coleman,Miss,86,69,Defender
J. Hendrick,Miss,83,64,Midfielder
S. Duffy,Miss,70,52,Defender
J. McClean,Miss,76,29,Midfielder
A. McGeady,Miss,77,33,Midfielder
L. Insigne,Miss,75,47,Forward
A. Florenzi,Miss,81,68,Midfielder
A. McGeady,Miss,86,60,Midfielder
W. Hoolahan,Miss,90,62,Midfielder
S. El Shaarawy,Miss,77,39,Forward
R. Brady,GOAL,93,48,Midfielder
A. Witsel,Miss,77,38,Midfielder
M. Berg,Miss,91,48,Forward
R. Lukaku,Miss,81,25,Forward
A. Witsel,Miss,92,52,Midfielder
E. Hazard,Miss,75,42,Forward
Z. Ibrahimović,Miss,86,33,Forward
S. Larsson,Miss,77,31,Midfielder
K. De Bruyne,Miss,75,51,Midfielder
Z. Ibrahimović,Miss,80,57,Forward
R. Nainggolan,Miss,80,56,Midfielder
T. Meunier,Miss,90,47,Defender
Z. Ibrahimović,Miss,90,54,Forward
A. Ekdal,Miss,83,67,Midfielder
E. Hazard,Miss,78,29,Forward
K. De Bruyne,Miss,78,30,Midfielder
R. Nainggolan,Miss,71,70,Midfielder
R. Lukaku,Miss,90,46,Forward
K. De Bruyne,Miss,75,14,Midfielder
E. Hazard,Miss,74,48,Forward
E. Forsberg,Miss,82,37,Midfielder
R. Lukaku,Miss,89,69,Forward
R. Lukaku,Miss,87,51,Forward
D. Mertens,Miss,86,33,Forward
A. Granqvist,Miss,89,57,Defender
R. Nainggolan,GOAL,74,65,Midfielder
Z. Ibrahimović,Miss,87,43,Forward
K. De Bruyne,Miss,79,51,Midfielder
C. Benteke,Miss,90,45,Forward
D. Mertens,Miss,74,45,Forward
D. Alaba,Miss,74,34,Defender
L. Kleinheisler,Miss,76,36,Midfielder
D. Alaba,Miss,89,40,Defender
L. Kleinheisler,Miss,75,47,Midfielder
Á. Szalai,Miss,78,47,Forward
Z. Gera,Miss,75,65,Midfielder
Á. Szalai,Miss,91,55,Forward
Z. Junuzović,Miss,81,61,Midfielder
M. Hinteregger,Miss,94,63,Defender
M. Harnik,Miss,90,69,Forward
B. Dzsudzsák,Miss,91,62,Midfielder
A. Fiola,Miss,78,73,Defender
Z. Gera,Miss,72,57,Midfielder
B. Dzsudzsák,Miss,70,56,Midfielder
Á. Szalai,GOAL,92,49,Forward
D. Alaba,Miss,76,37,Defender
M. Hinteregger,Miss,79,37,Defender
M. Hinteregger,Miss,80,40,Defender
Á. Nagy,Miss,76,36,Midfielder
K. Németh,Miss,81,26,Forward
M. Sabitzer,Miss,88,59,Midfielder
L. Kleinheisler,Miss,76,51,Midfielder
L. Kleinheisler,Miss,64,71,Midfielder
D. Alaba,Miss,86,62,Defender
Z. Stieber,GOAL,88,63,Midfielder
A. Schöpf,Miss,80,31,Midfielder
M. Arnautović,Miss,82,46,Forward
G. Sigurðsson,Miss,89,29,Midfielder
G. Sigurðsson,Miss,94,33,Midfielder
Nani,Miss,85,59,Midfielder
Danilo Pereira,Miss,91,43,Midfielder
Cristiano Ronaldo,Miss,78,70,Forward
Vieirinha,Miss,73,56,Midfielder
Nani,Miss,94,53,Midfielder
Nani,Miss,88,57,Midfielder
Cristiano Ronaldo,Miss,89,53,Forward
Nani,GOAL,90,56,Midfielder
André Gomes,Miss,74,61,Midfielder
João Moutinho,Miss,74,44,Midfielder
João Moutinho,Miss,72,42,Midfielder
Cristiano Ronaldo,Miss,77,44,Forward
Cristiano Ronaldo,Miss,76,33,Forward
B. Bjarnason,GOAL,94,49,Midfielder
Cristiano Ronaldo,Miss,81,37,Forward
André Gomes,Miss,76,48,Midfielder
Nani,Miss,89,55,Midfielder
Cristiano Ronaldo,Miss,80,67,Forward
João Mário,Miss,68,31,Midfielder
Pepe,Miss,93,41,Defender
Cristiano Ronaldo,Miss,91,43,Forward
A. Finnbogason,Miss,87,57,Forward
J. Böðvarsson,Miss,92,43,Forward
T. Priskin,Miss,89,42,Forward
B. Dzsudzsák,Miss,79,59,Midfielder
B. Dzsudzsák,Miss,90,73,Midfielder
J. Guðmunds­son,Miss,95,60,Midfielder
L. Kleinheisler,Miss,89,75,Midfielder
K. Sigþórsson,Miss,93,70,Forward
L. Kleinheisler,Miss,80,51,Midfielder
J. Böðvarsson,Miss,89,65,Forward
L. Kleinheisler,Miss,74,49,Midfielder
G. Sigurðsson,Miss,32,56,Midfielder
D. Böde,Miss,81,55,Forward
T. Kádár,Miss,72,20,Defender
T. Kádár,Miss,80,27,Defender
Á. Szalai,Miss,76,58,Forward
E. Guðjohnsen,Miss,86,59,Forward
Ricardo Carvalho,Miss,86,43,Defender
M. Harnik,Miss,95,41,Forward
Nani,Miss,88,48,Midfielder
Nani,Miss,91,34,Midfielder
Vieirinha,Miss,70,61,Midfielder
William Carvalho,Miss,86,64,Midfielder
Ricardo Carvalho,Miss,86,38,Defender
Cristiano Ronaldo,Miss,68,37,Forward
Cristiano Ronaldo,Miss,94,42,Forward
Nani,Miss,91,37,Midfielder
João Moutinho,Miss,76,56,Midfielder
Cristiano Ronaldo,Miss,72,50,Forward
Cristiano Ronaldo,Miss,86,53,Forward
S. Ilsanker,Miss,73,53,Midfielder
Cristiano Ronaldo,Miss,77,70,Forward
Cristiano Ronaldo,Miss,94,52,Forward
André Gomes,Miss,79,66,Midfielder
João Mário,Miss,79,54,Midfielder
C. Fuchs,Miss,76,49,Defender
André Gomes,Miss,87,31,Midfielder
Cristiano Ronaldo,Miss,90,37,Forward
Vieirinha,Miss,78,67,Midfielder
Cristiano Ronaldo,Miss,77,82,Forward
João Mário,Miss,80,67,Midfielder
Pepe,Miss,93,40,Defender
Nani,Miss,92,45,Midfielder
Z. Gera,GOAL,78,38,Midfielder
Á. Elek,Miss,92,33,Midfielder
Z. Gera,Miss,70,36,Midfielder
Nani,GOAL,91,35,Midfielder
Nani,Miss,87,42,Midfielder
Á. Szalai,Miss,76,32,Forward
André Gomes,Miss,74,33,Midfielder
G. Lovrencsics,Miss,90,31,Midfielder
Cristiano Ronaldo,GOAL,92,57,Forward
B. Dzsudzsák,GOAL,80,75,Midfielder
João Mário,Miss,89,68,Midfielder
Cristiano Ronaldo,Miss,72,59,Forward
Cristiano Ronaldo,GOAL,94,49,Forward
Á. Elek,Miss,91,46,Midfielder
Cristiano Ronaldo,Miss,90,49,Forward
Cristiano Ronaldo,Miss,87,38,Forward
Ricardo Quaresma,Miss,74,69,Forward
Cristiano Ronaldo,Miss,70,59,Forward
J. Guðmunds­son,Miss,71,46,Midfielder
K. Árnason,Miss,77,58,Defender
J. Böðvarsson,GOAL,91,51,Forward
J. Baumgartlinger,Miss,67,64,Midfielder
M. Arnautović,Miss,87,28,Forward
M. Arnautović,Miss,92,43,Forward
M. Hinteregger,Miss,75,38,Defender
J. Baumgartlinger,Miss,76,53,Midfielder
M. Hinteregger,Miss,91,47,Defender
B. Bjarnason,Miss,89,47,Midfielder
D. Alaba,Miss,90,40,Defender
M. Sabitzer,Miss,78,66,Midfielder
C. Fuchs,Miss,76,34,Defender
G. Sigurðsson,Miss,90,31,Midfielder
A. Schöpf,Miss,85,54,Midfielder
A. Schöpf,Miss,79,68,Midfielder
J. Böðvarsson,Miss,84,43,Forward
G. Sigurðsson,Miss,89,69,Midfielder
A. Schöpf,GOAL,88,39,Midfielder
M. Arnautović,Miss,72,32,Forward
G. Sigurðsson,Miss,88,64,Midfielder
M. Janko,Miss,87,60,Forward
A. Schöpf,Miss,90,55,Midfielder
M. Janko,Miss,89,54,Forward
E. Bjarnason,Miss,88,29,Midfielder
M. Hinteregger,Miss,75,27,Defender
D. Alaba,Miss,72,57,Defender
D. Alaba,Miss,70,46,Defender
C. Fuchs,Miss,69,32,Defender
A. Traustason,GOAL,97,37,Midfielder
A. Milik,Miss,84,51,Forward
A. Milik,Miss,91,58,Forward
B. Džemaili,Miss,95,35,Midfielder
R. Lewandowski,Miss,76,19,Forward
A. Milik,Miss,84,63,Forward
K. Mączyński,Miss,76,26,Midfielder
B. Džemaili,Miss,89,49,Midfielder
R. Rodríguez,Miss,71,27,Defender
G. Krychowiak,Miss,91,52,Midfielder
K. Grosicki,Miss,79,41,Midfielder
A. Milik,Miss,90,28,Forward
F. Schär,Miss,92,53,Defender
B. Džemaili,Miss,72,35,Midfielder
J. Błaszczykowski,GOAL,89,65,Midfielder
V. Behrami,Miss,75,59,Midfielder
A. Mehmedi,Miss,79,24,Forward
K. Mączyński,Miss,77,57,Midfielder
K. Grosicki,Miss,88,44,Midfielder
R. Lewandowski,Miss,87,44,Forward
X. Shaqiri,Miss,79,66,Midfielder
J. Błaszczykowski,Miss,83,59,Midfielder
Ł. Piszczek,Miss,74,57,Defender
R. Lewandowski,Miss,68,18,Forward
F. Schär,Miss,67,83,Defender
J. Djourou,Miss,88,65,Defender
H. Seferović,Miss,90,70,Forward
R. Rodríguez,Miss,71,54,Defender
R. Rodríguez,Miss,71,50,Defender
X. Shaqiri,GOAL,85,59,Midfielder
K. Glik,Miss,86,49,Defender
M. Pazdan,Miss,84,53,Defender
G. Xhaka,Miss,64,15,Midfielder
G. Xhaka,Miss,67,69,Midfielder
X. Shaqiri,Miss,92,28,Midfielder
K. Grosicki,Miss,73,26,Midfielder
H. Seferović,Miss,86,32,Forward
F. Schär,Miss,68,56,Defender
E. Derdiyok,Miss,91,44,Forward
R. Rodríguez,Miss,80,34,Defender
S. Dallas,Miss,88,34,Midfielder
J. Ward,Miss,72,54,Midfielder
K. Lafferty,Miss,87,57,Forward
G. Bale,Miss,77,20,Forward
N. Taylor,Miss,82,28,Defender
J. Ward,Miss,76,64,Midfielder
S. Vokes,Miss,89,51,Forward
O. Norwood,Miss,75,24,Midfielder
A. Ramsey,Miss,77,71,Midfielder
A. Ramsey,Miss,68,38,Midfielder
Pepe,Miss,92,48,Defender
I. Perišić,Miss,96,67,Midfielder
M. Mandžukić,Miss,98,50,Forward
M. Brozović,Miss,93,63,Midfielder
L. Modrić,Miss,74,58,Midfielder
Renato Sanches,Miss,73,50,Midfielder
D. Vida,Miss,97,55,Defender
I. Perišić,Miss,96,36,Midfielder
I. Perišić,Miss,77,21,Midfielder
I. Perišić,Miss,83,54,Midfielder
N. Kalinić,Miss,93,71,Forward
M. Brozović,Miss,94,61,Midfielder
D. Vida,Miss,93,67,Defender
I. Perišić,Miss,79,39,Midfielder
I. Perišić,Miss,97,37,Midfielder
Cristiano Ronaldo,Miss,92,61,Forward
Ricardo Quaresma,GOAL,91,47,Forward
D. Vida,Miss,96,40,Defender
D. Murphy,Miss,92,37,Forward
A. Griezmann,Miss,91,51,Forward
A. Griezmann,Miss,93,50,Forward
D. Murphy,Miss,90,37,Forward
A. Griezmann,Miss,81,74,Forward
A. Griezmann,Miss,70,73,Forward
S. Duffy,Miss,91,40,Defender
D. Payet,Miss,87,53,Midfielder
A. Griezmann,Miss,97,39,Forward
P. Pogba,Miss,74,70,Midfielder
L. Koscielny,Miss,97,60,Defender
D. Payet,Miss,78,42,Midfielder
D. Payet,Miss,77,36,Midfielder
B. Matuidi,Miss,71,37,Midfielder
A. Griezmann,GOAL,92,49,Forward
S. Ward,Miss,81,41,Defender
D. Payet,Miss,77,34,Midfielder
A. Griezmann,GOAL,89,60,Forward
A. Gignac,Miss,98,58,Forward
A. Gignac,Miss,81,29,Forward
K. Coman,Miss,83,78,Forward
A. Gignac,Miss,97,49,Forward
J. Walters,Miss,77,54,Forward
A. Gignac,Miss,86,62,Forward
D. Payet,Miss,79,43,Midfielder
A. Griezmann,Miss,90,53,Forward
S. Khedira,Miss,92,59,Midfielder
J. Boateng,GOAL,72,49,Defender
M. Gómez,Miss,89,38,Forward
T. Kroos,Miss,69,37,Midfielder
M. Özil,Miss,91,69,Midfielder
M. Özil,Miss,87,63,Midfielder
S. Khedira,Miss,73,42,Midfielder
T. Müller,Miss,72,49,Forward
T. Müller,Miss,93,46,Forward
T. Müller,Miss,86,71,Forward
J. Draxler,Miss,91,35,Midfielder
J. Draxler,Miss,83,44,Midfielder
J. Kucka,Miss,92,44,Midfielder
M. Škriniar,Miss,85,28,Defender
M. Gómez,GOAL,93,42,Forward
T. Kroos,Miss,67,45,Midfielder
J. Kucka,Miss,78,55,Midfielder
J. Draxler,GOAL,91,34,Midfielder
J. Greguš,Miss,74,39,Midfielder
T. Kroos,Miss,87,45,Midfielder
K. De Bruyne,Miss,79,68,Midfielder
G. Lovrencsics,Miss,87,85,Midfielder
R. Lukaku,Miss,95,64,Forward
K. De Bruyne,Miss,83,42,Midfielder
T. Alderweireld,GOAL,94,55,Defender
Á. Pintér,Miss,72,29,Midfielder
K. De Bruyne,Miss,91,62,Midfielder
A. Witsel,Miss,76,62,Midfielder
T. Alderweireld,Miss,77,41,Defender
E. Hazard,Miss,76,53,Forward
B. Dzsudzsák,Miss,75,60,Midfielder
K. De Bruyne,Miss,93,52,Midfielder
G. Lovrencsics,Miss,75,27,Midfielder
R. Lukaku,Miss,84,28,Forward
R. Lukaku,Miss,96,52,Forward
R. Nainggolan,Miss,74,55,Midfielder
K. De Bruyne,Miss,89,60,Midfielder
G. Lovrencsics,Miss,75,39,Midfielder
B. Dzsudzsák,Miss,75,58,Midfielder
D. Mertens,Miss,90,57,Forward
D. Mertens,Miss,90,44,Forward
E. Hazard,Miss,83,26,Forward
D. Mertens,Miss,79,51,Forward
Á. Szalai,Miss,93,72,Forward
K. De Bruyne,Miss,84,65,Midfielder
Á. Szalai,Miss,92,56,Forward
R. Lukaku,Miss,94,44,Forward
D. Mertens,Miss,93,52,Forward
R. Nainggolan,Miss,80,61,Midfielder
Á. Pintér,Miss,72,52,Midfielder
R. Juhász,Miss,91,62,Defender
R. Juhász,Miss,90,72,Defender
M. Batshuayi,GOAL,89,55,Forward
E. Hazard,GOAL,86,36,Forward
Á. Elek,Miss,92,34,Midfielder
Á. Szalai,Miss,89,54,Forward
G. Lovrencsics,Miss,73,40,Midfielder
M. Batshuayi,Miss,71,40,Forward
Á. Elek,Miss,89,43,Midfielder
Y. Carrasco,GOAL,89,29,Forward
G. Pellè,Miss,88,52,Forward
Eder,Miss,88,47,Forward
G. Pellè,Miss,90,63,Forward
Fàbregas,Miss,85,60,Midfielder
M. Parolo,Miss,91,56,Midfielder
Iniesta,Miss,77,27,Midfielder
G. Chiellini,GOAL,97,55,Defender
E. Giaccherini,Miss,88,33,Midfielder
M. De Sciglio,Miss,83,29,Defender
Álvaro Morata,Miss,91,58,Forward
Piqué,Miss,89,50,Defender
Fàbregas,Miss,70,30,Midfielder
Eder,Miss,89,63,Forward
Aduriz,Miss,92,48,Forward
Álvaro Morata,Miss,76,27,Forward
Aduriz,Miss,80,59,Forward
Sergio Ramos,Miss,92,34,Defender
Iniesta,Miss,80,47,Midfielder
Piqué,Miss,70,44,Defender
L. Insigne,Miss,70,58,Forward
Pedro,Miss,77,32,Forward
Piqué,Miss,93,42,Defender
G. Pellè,GOAL,94,47,Forward
D. Sturridge,Miss,73,53,Forward
R. Sterling,Miss,87,32,Forward
R. Sigurðsson,GOAL,91,44,Defender
D. Alli,Miss,77,36,Midfielder
H. Kane,Miss,73,46,Forward
K. Sigþórsson,GOAL,82,52,Forward
H. Kane,Miss,89,36,Forward
D. Alli,Miss,78,60,Midfielder
A. Skúlason,Miss,71,49,Defender
W. Rooney,Miss,76,57,Forward
G. Sigurðsson,Miss,71,54,Midfielder
C. Smalling,Miss,96,57,Defender
D. Sturridge,Miss,71,70,Forward
W. Rooney,Miss,86,59,Forward
H. Kane,Miss,91,36,Forward
R. Sigurðsson,Miss,93,52,Defender
D. Alli,Miss,89,49,Midfielder
J. Wilshere,Miss,70,56,Midfielder
H. Kane,Miss,73,68,Forward
B. Sævarsson,Miss,88,68,Defender
H. Kane,Miss,92,66,Forward
A. Gunnarsson,Miss,91,59,Midfielder
K. Árnason,Miss,89,53,Defender
D. Alli,Miss,92,58,Midfielder
R. Lewandowski,GOAL,89,49,Forward
Cristiano Ronaldo,Miss,77,73,Forward
Cristiano Ronaldo,Miss,89,58,Forward
Nani,Miss,88,42,Midfielder
A. Milik,Miss,71,53,Forward
R. Lewandowski,Miss,89,70,Forward
A. Milik,Miss,73,48,Forward
Renato Sanches,Miss,74,77,Midfielder
Cristiano Ronaldo,Miss,79,62,Forward
Renato Sanches,GOAL,79,61,Midfielder
Nani,Miss,77,29,Midfielder
R. Lewandowski,Miss,89,49,Forward
Cristiano Ronaldo,Miss,97,29,Forward
Adrien Silva,Miss,82,44,Midfielder
Cédric Soares,Miss,73,80,Defender
A. Milik,Miss,91,43,Forward
K. Grosicki,Miss,72,23,Midfielder
João Mário,Miss,84,46,Midfielder
João Mário,Miss,70,73,Midfielder
José Fonte,Miss,90,52,Defender
Renato Sanches,Miss,89,8,Midfielder
R. Lewandowski,Miss,86,42,Forward
Renato Sanches,Miss,90,27,Midfielder
Ricardo Quaresma,Miss,91,30,Forward
Nani,Miss,88,51,Midfielder
A. Milik,Miss,76,44,Forward
Nani,Miss,72,41,Midfielder
B. Kapustka,Miss,82,15,Midfielder
J. Błaszczykowski,Miss,77,32,Midfielder
B. Kapustka,Miss,89,31,Midfielder
Ł. Piszczek,Miss,70,63,Defender
Y. Carrasco,Miss,91,67,Forward
T. Meunier,Miss,87,66,Defender
E. Hazard,Miss,85,51,Forward
H. Robson-Kanu,Miss,91,55,Forward
G. Bale,Miss,94,22,Forward
R. Nainggolan,GOAL,73,32,Midfielder
A. Ramsey,Miss,90,27,Midfielder
N. Taylor,Miss,91,47,Defender
A. Williams,GOAL,91,49,Defender
G. Bale,Miss,85,67,Forward
J. Chester,Miss,93,58,Defender
T. Alderweireld,Miss,89,35,Defender
A. Ramsey,Miss,75,66,Midfielder
A. Williams,Miss,93,51,Defender
K. De Bruyne,Miss,71,51,Midfielder
H. Robson-Kanu,Miss,90,33,Forward
R. Lukaku,Miss,93,57,Forward
K. De Bruyne,Miss,77,70,Midfielder
E. Hazard,Miss,87,27,Forward
H. Robson-Kanu,GOAL,90,53,Forward
A. Williams,Miss,91,59,Defender
J. Allen,Miss,83,52,Midfielder
A. Williams,Miss,88,41,Defender
M. Fellaini,Miss,93,45,Midfielder
A. Witsel,Miss,75,64,Midfielder
S. Vokes,GOAL,93,62,Forward
K. De Bruyne,Miss,77,28,Midfielder
E. Hazard,Miss,72,49,Forward
S. Sturaro,Miss,77,53,Midfielder
E. Giaccherini,Miss,90,30,Midfielder
A. Florenzi,Miss,84,66,Midfielder
M. Gómez,Miss,90,63,Forward
T. Kroos,Miss,78,38,Midfielder
T. Müller,Miss,88,39,Forward
E. Giaccherini,Miss,73,42,Midfielder
S. Sturaro,Miss,87,59,Midfielder
T. Müller,Miss,87,60,Forward
J. Boateng,Miss,71,70,Defender
M. Parolo,Miss,76,68,Midfielder
M. Özil,GOAL,92,45,Midfielder
M. Gómez,Miss,94,58,Forward
G. Pellè,Miss,91,45,Forward
G. Pellè,Miss,82,52,Forward
M. De Sciglio,Miss,76,29,Defender
T. Müller,Miss,72,39,Forward
T. Müller,Miss,76,49,Forward
J. Boateng,Miss,71,35,Defender
J. Draxler,Miss,97,42,Midfielder
L. Insigne,Miss,73,21,Forward
B. Schweinsteiger,Miss,72,42,Midfielder
L. Insigne,Miss,92,31,Forward
M. Özil,Miss,81,33,Midfielder
G. Sigurðsson,Miss,89,68,Midfielder
D. Payet,Miss,73,53,Midfielder
B. Bjarnason,Miss,79,72,Midfielder
O. Giroud,GOAL,90,27,Forward
J. Böðvarsson,Miss,92,47,Forward
P. Pogba,GOAL,88,43,Midfielder
K. Sigþórsson,Miss,79,64,Forward
J. Böðvarsson,Miss,95,49,Forward
M. Sissoko,Miss,68,40,Midfielder
B. Matuidi,Miss,83,55,Midfielder
D. Payet,GOAL,80,35,Midfielder
A. Griezmann,GOAL,87,34,Forward
D. Payet,Miss,84,50,Midfielder
P. Pogba,Miss,66,67,Midfielder
J. Guðmunds­son,Miss,77,64,Midfielder
K. Sigþórsson,GOAL,95,58,Forward
P. Pogba,Miss,68,73,Midfielder
O. Giroud,GOAL,91,50,Forward
A. Finnbogason,Miss,93,45,Forward
S. Ingason,Miss,97,53,Defender
A. Gignac,Miss,89,31,Forward
G. Sigurðsson,Miss,76,40,Midfielder
B. Bjarnason,GOAL,96,59,Midfielder
K. Coman,Miss,91,36,Forward
M. Sissoko,Miss,89,70,Midfielder
S. Ingason,Miss,93,43,Defender
A. Griezmann,Miss,92,41,Forward
João Mário,Miss,86,74,Midfielder
G. Bale,Miss,88,42,Forward
G. Bale,Miss,76,59,Forward
A. King,Miss,91,61,Midfielder
Cédric Soares,Miss,69,76,Defender
Adrien Silva,Miss,75,33,Midfielder
Cristiano Ronaldo,Miss,74,27,Forward
Cristiano Ronaldo,Miss,96,57,Forward
Cristiano Ronaldo,GOAL,93,59,Forward
Cristiano Ronaldo,Miss,80,71,Forward
Nani,GOAL,91,55,Midfielder
Nani,Miss,70,68,Midfielder
João Mário,Miss,89,63,Midfielder
S. Vokes,Miss,92,52,Forward
José Fonte,Miss,92,40,Defender
J. Chester,Miss,92,51,Defender
Renato Sanches,Miss,82,26,Midfielder
G. Bale,Miss,70,45,Forward
Cristiano Ronaldo,Miss,83,74,Forward
Danilo Pereira,Miss,88,68,Midfielder
G. Bale,Miss,72,79,Forward
A. Williams,Miss,79,54,Defender
Cristiano Ronaldo,Miss,96,69,Forward
A. Griezmann,Miss,86,41,Forward
T. Müller,Miss,90,65,Forward
E. Can,Miss,85,50,Midfielder
M. Özil,Miss,90,36,Midfielder
T. Müller,Miss,76,29,Forward
T. Kroos,Miss,88,38,Midfielder
J. Kimmich,Miss,80,66,Defender
B. Schweinsteiger,Miss,71,31,Midfielder
T. Kroos,Miss,72,23,Midfielder
J. Kimmich,Miss,73,68,Defender
T. Müller,Miss,76,66,Forward
A. Griezmann,Miss,95,30,Forward
O. Giroud,Miss,86,33,Forward
O. Giroud,Miss,87,34,Forward
A. Griezmann,Miss,93,29,Forward
L. Koscielny,Miss,89,34,Defender
D. Payet,Miss,79,46,Midfielder
A. Griezmann,GOAL,91,59,Forward
J. Kimmich,Miss,80,64,Defender
P. Pogba,Miss,73,49,Midfielder
S. Mustafi,Miss,91,57,Defender
B. Höwedes,Miss,90,57,Defender
A. Griezmann,Miss,84,43,Forward
A. Gignac,Miss,81,46,Forward
J. Kimmich,Miss,91,56,Defender
M. Götze,Miss,94,37,Midfielder
Nani,Miss,87,61,Midfielder
M. Sissoko,Miss,81,57,Midfielder
A. Griezmann,Miss,91,29,Forward
A. Griezmann,Miss,89,40,Forward
O. Giroud,Miss,89,52,Forward
M. Sissoko,Miss,77,36,Midfielder
Adrien Silva,Miss,85,37,Midfielder
João Mário,Miss,89,34,Midfielder
M. Sissoko,Miss,87,35,Midfielder
Raphaël Guerreiro,Miss,72,37,Defender
José Fonte,Miss,89,46,Defender
D. Payet,Miss,86,45,Midfielder
P. Pogba,Miss,71,37,Midfielder
A. Griezmann,Miss,88,30,Forward
K. Coman,Miss,76,25,Forward
A. Griezmann,Miss,89,48,Forward
K. Coman,Miss,74,43,Forward
O. Giroud,Miss,89,38,Forward
Ricardo Quaresma,Miss,93,41,Forward
Nani,Miss,72,42,Midfielder
M. Sissoko,Miss,66,57,Midfielder
M. Sissoko,Miss,90,63,Midfielder
A. Gignac,Miss,78,61,Forward
A. Gignac,Miss,93,42,Forward
Éder,Miss,90,38,Forward
Éder,GOAL,77,46,Forward
A. Martial,Miss,87,40,Forward
